production_id,device_id,manufacturer_id,date_id,units_produced,units_passed_qc,defect_rate,production_status,batch_number
PRD002713,DEV0050,MFG003,20210425,110,33,0.0842,On Hold,BATCH3871
PRD002714,DEV0040,MFG007,20211025,328,213,0.0154,On Hold,BATCH4238
PRD002715,DEV0002,MFG001,20200524,29,28,0.0479,Completed,BATCH4818
PRD002716,DEV0014,MFG006,20210315,266,262,0.0493,Failed QC,BATCH5656
PRD002717,DEV0006,MFG009,20201210,339,116,0.0468,Completed,BATCH5576
PRD002718,DEV0021,MFG004,20210202,140,47,0.1246,In Progress,BATCH4718
PRD002719,DEV0031,MFG006,20211104,446,400,0.0167,Failed QC,BATCH9414
PRD002720,DEV0022,MFG005,20191231,69,65,0.0466,In Progress,BATCH9427
PRD002721,DEV0009,MFG007,20210308,116,50,0.0033,In Progress,BATCH9870
PRD002722,DEV0004,MFG010,20200508,261,93,0.0055,On Hold,BATCH4822
PRD002723,DEV0025,MFG009,20191228,264,128,0.0248,Failed QC,BATCH9420
PRD002724,DEV0009,MFG005,20200907,305,127,0.1255,Completed,BATCH7270
PRD002725,DEV0008,MFG010,20210331,43,16,0.0212,Completed,BATCH1271
PRD002726,DEV0016,MFG004,20210818,323,20,0.1009,In Progress,BATCH8874
PRD002727,DEV0022,MFG004,20200730,241,196,0.1353,Completed,BATCH3512
PRD002728,DEV0043,MFG001,20210303,91,88,0.1154,In Progress,BATCH3805
PRD002729,DEV0035,MFG004,20200918,389,231,0.1105,Failed QC,BATCH7768
PRD002730,DEV0034,MFG004,20201001,37,13,0.0049,On Hold,BATCH8658
PRD002731,DEV0012,MFG003,20210725,361,163,0.0468,On Hold,BATCH8242
PRD002732,DEV0043,MFG006,20200628,284,282,0.0607,Completed,BATCH8475
PRD002733,DEV0020,MFG008,20211110,263,194,0.102,In Progress,BATCH9402
PRD002734,DEV0034,MFG001,20200901,149,43,0.0869,Failed QC,BATCH3706
PRD002735,DEV0036,MFG006,20190811,390,36,0.1422,Failed QC,BATCH1204
PRD002736,DEV0031,MFG009,20210211,398,255,0.127,In Progress,BATCH3392
PRD002737,DEV0034,MFG008,20210223,443,42,0.0551,On Hold,BATCH5294
PRD002738,DEV0044,MFG003,20191125,164,10,0.0134,In Progress,BATCH9938
PRD002739,DEV0033,MFG008,20210226,341,60,0.1332,In Progress,BATCH3235
PRD002740,DEV0048,MFG010,20200823,14,14,0.1145,Failed QC,BATCH5390
PRD002741,DEV0046,MFG009,20210227,201,92,0.1088,Completed,BATCH4987
PRD002742,DEV0012,MFG008,20211017,310,162,0.0748,Completed,BATCH6052
PRD002743,DEV0026,MFG004,20201001,344,271,0.0178,Failed QC,BATCH7726
PRD002744,DEV0012,MFG009,20190905,342,151,0.0056,Completed,BATCH9619
PRD002745,DEV0037,MFG006,20210530,379,327,0.0116,Completed,BATCH9137
PRD002746,DEV0043,MFG004,20211027,497,396,0.0288,Failed QC,BATCH9674
PRD002747,DEV0020,MFG005,20201004,314,307,0.0454,On Hold,BATCH9512
PRD002748,DEV0023,MFG007,20190917,185,102,0.0703,In Progress,BATCH9154
PRD002749,DEV0026,MFG010,20210411,157,52,0.1437,On Hold,BATCH1867
PRD002750,DEV0032,MFG004,20210909,50,48,0.0414,Failed QC,BATCH3960
PRD002751,DEV0023,MFG003,20200417,8,7,0.1,On Hold,BATCH4775
PRD002752,DEV0012,MFG005,20211004,223,193,0.1283,Failed QC,BATCH5345
PRD002753,DEV0029,MFG005,20200509,404,38,0.0968,Completed,BATCH3129
PRD002754,DEV0012,MFG002,20200808,256,121,0.096,In Progress,BATCH7552
PRD002755,DEV0001,MFG005,20200503,83,46,0.119,In Progress,BATCH5616
PRD002756,DEV0033,MFG004,20200923,156,85,0.0627,Completed,BATCH5421
PRD002757,DEV0019,MFG010,20200930,249,109,0.0542,On Hold,BATCH8063
PRD002758,DEV0005,MFG007,20211116,165,89,0.0558,On Hold,BATCH7178
PRD002759,DEV0016,MFG005,20191029,136,115,0.0036,On Hold,BATCH8640
PRD002760,DEV0017,MFG010,20210106,110,97,0.0832,Failed QC,BATCH3353
PRD002761,DEV0031,MFG008,20210701,329,102,0.0025,Completed,BATCH5941
PRD002762,DEV0046,MFG002,20190809,126,46,0.112,On Hold,BATCH1592
PRD002763,DEV0020,MFG002,20200303,383,36,0.001,Completed,BATCH1891
PRD002764,DEV0043,MFG003,20210220,225,157,0.0588,On Hold,BATCH7635
PRD002765,DEV0015,MFG003,20200306,383,170,0.0652,In Progress,BATCH4714
PRD002766,DEV0042,MFG002,20210607,446,354,0.0739,On Hold,BATCH8151
PRD002767,DEV0042,MFG006,20200202,294,73,0.0595,Completed,BATCH7378
PRD002768,DEV0032,MFG006,20200223,368,24,0.0522,Completed,BATCH7205
PRD002769,DEV0015,MFG004,20200104,397,390,0.0039,On Hold,BATCH1176
PRD002770,DEV0017,MFG001,20211108,302,56,0.0938,Completed,BATCH9341
PRD002771,DEV0018,MFG008,20210404,108,24,0.0919,Completed,BATCH9735
PRD002772,DEV0010,MFG001,20210730,407,269,0.0896,In Progress,BATCH9839
PRD002773,DEV0038,MFG007,20210218,248,124,0.0074,On Hold,BATCH5120
PRD002774,DEV0030,MFG008,20210517,44,2,0.1037,In Progress,BATCH5463
PRD002775,DEV0019,MFG001,20200109,137,47,0.1051,Completed,BATCH6830
PRD002776,DEV0014,MFG003,20210626,306,222,0.0231,In Progress,BATCH2533
PRD002777,DEV0002,MFG007,20210831,329,35,0.0799,In Progress,BATCH8511
PRD002778,DEV0003,MFG009,20200107,180,6,0.0986,Failed QC,BATCH8898
PRD002779,DEV0016,MFG003,20191006,337,141,0.0993,In Progress,BATCH9343
PRD002780,DEV0011,MFG003,20191006,266,253,0.0198,In Progress,BATCH3270
PRD002781,DEV0028,MFG002,20201210,307,266,0.0554,On Hold,BATCH1925
PRD002782,DEV0023,MFG003,20200518,214,146,0.0519,On Hold,BATCH3643
PRD002783,DEV0042,MFG004,20200705,363,74,0.0949,Completed,BATCH3547
PRD002784,DEV0011,MFG006,20191031,231,127,0.0716,On Hold,BATCH2924
PRD002785,DEV0038,MFG002,20190909,483,63,0.1392,In Progress,BATCH6696
PRD002786,DEV0049,MFG005,20200317,318,40,0.04,Failed QC,BATCH8149
PRD002787,DEV0033,MFG004,20210720,257,94,0.129,In Progress,BATCH1861
PRD002788,DEV0025,MFG009,20210913,58,2,0.0058,On Hold,BATCH4323
PRD002789,DEV0005,MFG010,20200122,222,121,0.017,Completed,BATCH9227
PRD002790,DEV0049,MFG009,20201001,244,155,0.1309,Failed QC,BATCH4423
PRD002791,DEV0048,MFG007,20211028,157,14,0.1495,In Progress,BATCH2644
PRD002792,DEV0024,MFG006,20191122,208,64,0.1279,In Progress,BATCH2744
PRD002793,DEV0036,MFG005,20210912,309,99,0.0871,On Hold,BATCH3928
PRD002794,DEV0012,MFG009,20200112,161,4,0.1175,Failed QC,BATCH5500
PRD002795,DEV0002,MFG008,20201111,396,52,0.0894,On Hold,BATCH4941
PRD002796,DEV0038,MFG007,20210315,56,39,0.0938,Completed,BATCH8413
PRD002797,DEV0029,MFG007,20200216,121,69,0.1053,Completed,BATCH8525
PRD002798,DEV0025,MFG001,20201021,142,52,0.0899,On Hold,BATCH9991
PRD002799,DEV0032,MFG007,20210409,279,219,0.0759,In Progress,BATCH9805
PRD002800,DEV0045,MFG002,20200718,59,51,0.0259,Failed QC,BATCH7638
PRD002801,DEV0007,MFG005,20200527,171,36,0.0435,In Progress,BATCH8446
PRD002802,DEV0039,MFG004,20191117,89,65,0.0682,In Progress,BATCH6813
PRD002803,DEV0007,MFG005,20210304,22,7,0.1089,Completed,BATCH3512
PRD002804,DEV0033,MFG010,20210123,6,3,0.1239,Failed QC,BATCH6087
PRD002805,DEV0019,MFG009,20211108,122,6,0.1072,Failed QC,BATCH9899
PRD002806,DEV0014,MFG004,20210908,100,2,0.1471,In Progress,BATCH9578
PRD002807,DEV0002,MFG003,20190920,117,103,0.1279,Completed,BATCH7296
PRD002808,DEV0014,MFG004,20200815,90,59,0.0249,Failed QC,BATCH4867
PRD002809,DEV0025,MFG007,20210708,217,45,0.1289,In Progress,BATCH7303
PRD002810,DEV0036,MFG007,20200909,55,10,0.1092,In Progress,BATCH7231
PRD002811,DEV0027,MFG006,20200418,382,200,0.0618,On Hold,BATCH4317
PRD002812,DEV0025,MFG003,20190926,206,27,0.1456,Failed QC,BATCH3143
PRD002813,DEV0024,MFG005,20190817,310,248,0.0915,Failed QC,BATCH5390
PRD002814,DEV0011,MFG009,20200706,279,10,0.1131,On Hold,BATCH8369
PRD002815,DEV0012,MFG006,20200905,194,156,0.0641,In Progress,BATCH3974
PRD002816,DEV0045,MFG005,20190819,93,60,0.0322,In Progress,BATCH8146
PRD002817,DEV0031,MFG005,20210905,407,211,0.1123,In Progress,BATCH9705
PRD002818,DEV0014,MFG007,20201106,473,265,0.1422,On Hold,BATCH2467
PRD002819,DEV0012,MFG008,20210420,46,1,0.1217,On Hold,BATCH2244
PRD002820,DEV0030,MFG005,20201028,327,201,0.0397,Completed,BATCH6944
PRD002821,DEV0027,MFG003,20210825,140,114,0.1357,On Hold,BATCH2831
PRD002822,DEV0024,MFG007,20210821,380,308,0.0575,In Progress,BATCH5226
PRD002823,DEV0049,MFG007,20200430,408,244,0.0498,In Progress,BATCH9296
PRD002824,DEV0039,MFG009,20200429,116,85,0.1155,Completed,BATCH9962
PRD002825,DEV0010,MFG005,20200629,128,44,0.0404,Completed,BATCH1709
PRD002826,DEV0026,MFG009,20200721,232,97,0.1457,Completed,BATCH3247
PRD002827,DEV0037,MFG007,20191031,39,7,0.0242,Failed QC,BATCH3229
PRD002828,DEV0004,MFG005,20190916,190,41,0.1326,On Hold,BATCH9425
PRD002829,DEV0024,MFG005,20200820,214,200,0.0207,On Hold,BATCH9131
PRD002830,DEV0005,MFG002,20200110,39,30,0.0907,Failed QC,BATCH9753
PRD002831,DEV0010,MFG005,20200524,44,39,0.1401,On Hold,BATCH1991
PRD002832,DEV0004,MFG002,20201123,291,176,0.1313,Completed,BATCH7198
PRD002833,DEV0021,MFG003,20200601,56,34,0.0995,On Hold,BATCH1436
PRD002834,DEV0050,MFG008,20200107,495,432,0.121,On Hold,BATCH9111
PRD002835,DEV0027,MFG008,20190926,344,209,0.1473,On Hold,BATCH4190
PRD002836,DEV0009,MFG007,20210910,102,92,0.1005,In Progress,BATCH2433
PRD002837,DEV0047,MFG007,20210106,249,137,0.0864,Failed QC,BATCH8555
PRD002838,DEV0047,MFG007,20210216,281,230,0.0556,Completed,BATCH3793
PRD002839,DEV0048,MFG010,20210304,400,119,0.1224,Completed,BATCH6376
PRD002840,DEV0038,MFG007,20201224,104,48,0.1359,On Hold,BATCH4051
PRD002841,DEV0004,MFG010,20210611,344,65,0.1067,On Hold,BATCH9441
PRD002842,DEV0032,MFG003,20210108,106,55,0.027,On Hold,BATCH2659
PRD002843,DEV0006,MFG010,20210718,214,212,0.1333,In Progress,BATCH8728
PRD002844,DEV0039,MFG008,20210501,320,80,0.1356,In Progress,BATCH5327
PRD002845,DEV0050,MFG003,20210805,152,59,0.0733,On Hold,BATCH7951
PRD002846,DEV0009,MFG008,20191113,180,126,0.0731,Failed QC,BATCH8537
PRD002847,DEV0022,MFG004,20191106,185,96,0.0391,On Hold,BATCH1985
PRD002848,DEV0031,MFG006,20191022,231,98,0.1393,Failed QC,BATCH1973
PRD002849,DEV0040,MFG010,20210522,32,23,0.0608,On Hold,BATCH7057
PRD002850,DEV0010,MFG003,20201115,117,96,0.0151,Completed,BATCH1771
PRD002851,DEV0025,MFG006,20200427,122,82,0.1008,Failed QC,BATCH2318
PRD002852,DEV0032,MFG006,20210408,145,39,0.0621,On Hold,BATCH5588
PRD002853,DEV0049,MFG002,20210822,126,19,0.0213,Failed QC,BATCH9349
PRD002854,DEV0024,MFG008,20191011,338,251,0.1248,In Progress,BATCH2460
PRD002855,DEV0048,MFG010,20190925,182,105,0.0587,In Progress,BATCH4946
PRD002856,DEV0046,MFG008,20200216,182,178,0.097,Failed QC,BATCH6029
PRD002857,DEV0021,MFG002,20200719,195,46,0.1144,Completed,BATCH2843
PRD002858,DEV0002,MFG009,20210706,111,46,0.0717,In Progress,BATCH1534
PRD002859,DEV0013,MFG007,20200802,303,156,0.0559,Failed QC,BATCH8634
PRD002860,DEV0032,MFG004,20210610,358,204,0.0387,In Progress,BATCH8858
PRD002861,DEV0033,MFG003,20191103,396,165,0.09,On Hold,BATCH7029
PRD002862,DEV0006,MFG005,20211010,489,329,0.1399,Failed QC,BATCH9545
PRD002863,DEV0021,MFG010,20210903,136,36,0.0368,In Progress,BATCH8931
PRD002864,DEV0020,MFG002,20200705,412,73,0.037,Failed QC,BATCH2814
PRD002865,DEV0033,MFG006,20210713,368,122,0.112,On Hold,BATCH3861
PRD002866,DEV0042,MFG002,20210313,423,145,0.1483,In Progress,BATCH2185
PRD002867,DEV0037,MFG009,20200423,399,376,0.0527,Failed QC,BATCH6402
PRD002868,DEV0045,MFG008,20200922,90,53,0.0139,Completed,BATCH6644
PRD002869,DEV0042,MFG003,20200209,37,25,0.1472,On Hold,BATCH5411
PRD002870,DEV0009,MFG005,20191112,483,160,0.0027,In Progress,BATCH8208
PRD002871,DEV0007,MFG002,20210221,88,76,0.0562,In Progress,BATCH6539
PRD002872,DEV0007,MFG002,20210731,201,29,0.0927,In Progress,BATCH5269
PRD002873,DEV0041,MFG006,20190930,406,361,0.1498,Failed QC,BATCH9284
PRD002874,DEV0014,MFG004,20200125,369,171,0.0093,On Hold,BATCH3047
PRD002875,DEV0020,MFG007,20210902,302,290,0.0881,On Hold,BATCH7133
PRD002876,DEV0010,MFG003,20211017,13,11,0.1102,Failed QC,BATCH5273
PRD002877,DEV0046,MFG005,20190904,213,31,0.0185,In Progress,BATCH5844
PRD002878,DEV0045,MFG008,20210627,445,419,0.0718,Completed,BATCH8899
PRD002879,DEV0046,MFG007,20201210,30,27,0.1499,On Hold,BATCH5663
PRD002880,DEV0021,MFG009,20200218,470,453,0.1258,Failed QC,BATCH8403
PRD002881,DEV0008,MFG009,20201006,172,83,0.0965,In Progress,BATCH4399
PRD002882,DEV0013,MFG009,20210416,448,330,0.0181,On Hold,BATCH7410
PRD002883,DEV0032,MFG005,20210729,142,122,0.0049,Failed QC,BATCH6486
PRD002884,DEV0030,MFG006,20210212,272,48,0.0997,In Progress,BATCH4043
PRD002885,DEV0029,MFG006,20210121,379,246,0.1131,In Progress,BATCH7163
PRD002886,DEV0029,MFG006,20190927,307,297,0.1405,Completed,BATCH5217
PRD002887,DEV0046,MFG010,20211123,158,28,0.0152,On Hold,BATCH2034
PRD002888,DEV0019,MFG010,20210917,266,253,0.1094,On Hold,BATCH2817
PRD002889,DEV0024,MFG008,20210620,246,22,0.0077,In Progress,BATCH7461
PRD002890,DEV0011,MFG006,20210610,139,10,0.1102,In Progress,BATCH2654
PRD002891,DEV0007,MFG010,20211103,485,34,0.068,On Hold,BATCH1776
PRD002892,DEV0046,MFG001,20200120,477,314,0.078,On Hold,BATCH8760
PRD002893,DEV0028,MFG010,20210414,208,56,0.0936,Completed,BATCH7967
PRD002894,DEV0012,MFG008,20190802,85,71,0.0858,In Progress,BATCH7479
PRD002895,DEV0005,MFG009,20200901,364,179,0.1133,Completed,BATCH8051
PRD002896,DEV0014,MFG007,20200419,167,128,0.1128,Completed,BATCH7075
PRD002897,DEV0001,MFG008,20200709,399,342,0.0179,Completed,BATCH5290
PRD002898,DEV0046,MFG009,20200712,396,298,0.0592,On Hold,BATCH7063
PRD002899,DEV0045,MFG008,20210329,107,19,0.1442,Completed,BATCH1721
PRD002900,DEV0040,MFG002,20191023,481,325,0.0834,In Progress,BATCH2927
PRD002901,DEV0004,MFG010,20210511,479,110,0.0052,On Hold,BATCH9509
PRD002902,DEV0047,MFG010,20191211,124,101,0.1293,On Hold,BATCH3434
PRD002903,DEV0002,MFG010,20200528,123,64,0.1474,In Progress,BATCH2574
PRD002904,DEV0003,MFG005,20191009,165,96,0.0756,Failed QC,BATCH4256
PRD002905,DEV0002,MFG001,20200701,444,384,0.1367,Completed,BATCH3448
PRD002906,DEV0031,MFG007,20200311,13,6,0.0753,In Progress,BATCH4156
PRD002907,DEV0048,MFG001,20191230,362,219,0.0576,On Hold,BATCH2376
PRD002908,DEV0033,MFG010,20200707,303,206,0.0257,Completed,BATCH2219
PRD002909,DEV0050,MFG009,20210308,225,198,0.0349,In Progress,BATCH6551
PRD002910,DEV0012,MFG010,20210127,462,38,0.0008,Completed,BATCH4920
PRD002911,DEV0031,MFG009,20211130,254,140,0.0358,On Hold,BATCH3824
PRD002912,DEV0036,MFG009,20200208,313,37,0.0265,Completed,BATCH9675
PRD002913,DEV0048,MFG010,20211108,107,57,0.065,On Hold,BATCH5275
PRD002914,DEV0027,MFG004,20201110,303,275,0.0463,Completed,BATCH7399
PRD002915,DEV0010,MFG001,20210201,392,336,0.0579,In Progress,BATCH5635
PRD002916,DEV0029,MFG002,20200117,269,8,0.0347,Completed,BATCH2481
PRD002917,DEV0001,MFG007,20210110,498,341,0.1443,Completed,BATCH8086
PRD002918,DEV0002,MFG010,20191202,451,424,0.1495,Failed QC,BATCH7905
PRD002919,DEV0024,MFG003,20210215,308,15,0.0435,Failed QC,BATCH6083
PRD002920,DEV0029,MFG004,20190904,263,4,0.1294,Failed QC,BATCH5726
PRD002921,DEV0038,MFG004,20200910,14,9,0.1254,In Progress,BATCH6729
PRD002922,DEV0032,MFG004,20200601,186,110,0.02,Completed,BATCH4135
PRD002923,DEV0047,MFG002,20200218,324,65,0.0565,Failed QC,BATCH4058
PRD002924,DEV0029,MFG004,20200927,450,384,0.0762,On Hold,BATCH1824
PRD002925,DEV0027,MFG008,20210407,262,250,0.1319,On Hold,BATCH9346
PRD002926,DEV0018,MFG010,20200717,408,74,0.0469,Failed QC,BATCH4900
PRD002927,DEV0045,MFG008,20200125,90,76,0.0491,Failed QC,BATCH2828
PRD002928,DEV0021,MFG005,20201030,161,5,0.1071,Completed,BATCH1015
PRD002929,DEV0020,MFG010,20200427,149,62,0.129,On Hold,BATCH8109
PRD002930,DEV0023,MFG006,20201109,361,269,0.0131,Failed QC,BATCH4478
PRD002931,DEV0019,MFG007,20200301,43,13,0.032,Completed,BATCH3864
PRD002932,DEV0041,MFG001,20211114,302,113,0.0789,Failed QC,BATCH1201
PRD002933,DEV0026,MFG001,20201022,277,168,0.0637,Failed QC,BATCH5464
PRD002934,DEV0040,MFG007,20200402,224,88,0.054,In Progress,BATCH4008
PRD002935,DEV0019,MFG009,20200701,220,119,0.0176,In Progress,BATCH6760
PRD002936,DEV0014,MFG006,20200208,308,159,0.1343,Completed,BATCH4643
PRD002937,DEV0012,MFG001,20211025,148,43,0.1412,Completed,BATCH6026
PRD002938,DEV0021,MFG008,20200502,114,58,0.0934,In Progress,BATCH1750
PRD002939,DEV0026,MFG006,20200617,335,297,0.1356,Completed,BATCH9562
PRD002940,DEV0048,MFG002,20190909,444,207,0.1116,Failed QC,BATCH7453
PRD002941,DEV0037,MFG006,20210331,452,56,0.0857,Completed,BATCH5153
PRD002942,DEV0028,MFG003,20201103,194,52,0.0148,On Hold,BATCH9265
PRD002943,DEV0018,MFG005,20201107,1,1,0.0341,On Hold,BATCH5356
PRD002944,DEV0006,MFG008,20211125,262,199,0.034,Completed,BATCH8875
PRD002945,DEV0032,MFG005,20200410,500,98,0.0682,On Hold,BATCH7330
PRD002946,DEV0029,MFG009,20200127,470,137,0.0244,In Progress,BATCH3293
PRD002947,DEV0049,MFG003,20201008,298,63,0.1318,Failed QC,BATCH2238
PRD002948,DEV0020,MFG008,20210706,498,479,0.0787,Failed QC,BATCH9805
PRD002949,DEV0003,MFG008,20190815,386,160,0.078,In Progress,BATCH8712
PRD002950,DEV0005,MFG003,20211004,232,190,0.1048,In Progress,BATCH8011
PRD002951,DEV0004,MFG006,20200828,356,218,0.0367,Completed,BATCH7730
PRD002952,DEV0048,MFG006,20210518,311,147,0.1176,In Progress,BATCH4916
PRD002953,DEV0023,MFG001,20210524,76,57,0.0277,Completed,BATCH4909
PRD002954,DEV0034,MFG006,20210906,86,39,0.1169,In Progress,BATCH9578
PRD002955,DEV0014,MFG007,20201227,474,444,0.1368,Failed QC,BATCH6496
PRD002956,DEV0017,MFG004,20201211,365,357,0.1445,Failed QC,BATCH4068
PRD002957,DEV0041,MFG009,20210918,187,60,0.1066,In Progress,BATCH7821
PRD002958,DEV0007,MFG006,20210311,39,36,0.0994,In Progress,BATCH8407
PRD002959,DEV0044,MFG001,20210729,462,313,0.0452,Failed QC,BATCH4216
PRD002960,DEV0026,MFG008,20200522,396,297,0.0983,Failed QC,BATCH6298
PRD002961,DEV0028,MFG001,20210910,489,203,0.0711,Failed QC,BATCH5592
PRD002962,DEV0021,MFG002,20200811,131,1,0.1312,On Hold,BATCH5028
PRD002963,DEV0050,MFG006,20210418,19,19,0.0975,Failed QC,BATCH8093
PRD002964,DEV0017,MFG008,20201020,261,58,0.0484,On Hold,BATCH2175
PRD002965,DEV0044,MFG004,20191010,305,291,0.0411,In Progress,BATCH3611
PRD002966,DEV0010,MFG006,20200924,159,158,0.024,On Hold,BATCH5529
PRD002967,DEV0025,MFG004,20200514,189,96,0.0256,On Hold,BATCH1417
PRD002968,DEV0013,MFG007,20200703,78,51,0.0465,Completed,BATCH3656
PRD002969,DEV0035,MFG001,20200402,20,6,0.1161,Failed QC,BATCH2213
PRD002970,DEV0045,MFG006,20200309,368,256,0.1426,On Hold,BATCH2758
PRD002971,DEV0041,MFG001,20190917,113,19,0.0116,In Progress,BATCH2208
PRD002972,DEV0001,MFG001,20190810,483,370,0.094,In Progress,BATCH2914
PRD002973,DEV0023,MFG001,20210503,202,102,0.1158,Failed QC,BATCH1939
PRD002974,DEV0043,MFG006,20211002,8,6,0.0683,In Progress,BATCH6506
PRD002975,DEV0019,MFG002,20210408,229,210,0.07,Completed,BATCH5055
PRD002976,DEV0012,MFG003,20210912,283,135,0.1456,Failed QC,BATCH9940
PRD002977,DEV0035,MFG009,20210730,35,2,0.0054,Completed,BATCH1919
PRD002978,DEV0017,MFG006,20210115,119,119,0.0401,Failed QC,BATCH6756
PRD002979,DEV0014,MFG002,20201001,157,144,0.0856,On Hold,BATCH5760
PRD002980,DEV0041,MFG005,20201231,486,4,0.0723,On Hold,BATCH7644
PRD002981,DEV0015,MFG002,20200217,129,90,0.0268,On Hold,BATCH4897
PRD002982,DEV0038,MFG005,20200807,249,111,0.1305,Failed QC,BATCH4978
PRD002983,DEV0032,MFG005,20210519,247,141,0.0085,On Hold,BATCH4573
PRD002984,DEV0021,MFG001,20200419,125,10,0.1402,Completed,BATCH6698
PRD002985,DEV0012,MFG008,20201110,450,362,0.1213,Completed,BATCH8705
PRD002986,DEV0047,MFG009,20191211,321,305,0.0994,On Hold,BATCH8027
PRD002987,DEV0003,MFG005,20200617,339,278,0.0793,Failed QC,BATCH2694
PRD002988,DEV0050,MFG005,20210813,40,20,0.0245,Completed,BATCH7483
PRD002989,DEV0042,MFG008,20200429,271,52,0.0665,On Hold,BATCH7956
PRD002990,DEV0037,MFG005,20210627,294,95,0.0283,On Hold,BATCH8137
PRD002991,DEV0029,MFG007,20201101,296,153,0.094,Completed,BATCH9204
PRD002992,DEV0037,MFG004,20201130,369,313,0.0217,On Hold,BATCH8562
PRD002993,DEV0016,MFG005,20211105,355,145,0.0948,Failed QC,BATCH2956
PRD002994,DEV0005,MFG008,20200625,426,51,0.0468,On Hold,BATCH3001
PRD002995,DEV0009,MFG001,20210817,14,14,0.0752,Completed,BATCH4729
PRD002996,DEV0019,MFG010,20210116,345,162,0.0357,In Progress,BATCH1333
PRD002997,DEV0010,MFG009,20201009,118,63,0.11,Completed,BATCH6425
PRD002998,DEV0034,MFG004,20200514,191,26,0.0436,Completed,BATCH5081
PRD002999,DEV0016,MFG004,20200717,3,3,0.0431,On Hold,BATCH7097
PRD003000,DEV0036,MFG003,20191031,44,26,0.0555,Failed QC,BATCH4566
PRD003001,DEV0029,MFG004,20201231,88,80,0.1329,Completed,BATCH4804
PRD003002,DEV0039,MFG002,20200806,20,16,0.0355,Failed QC,BATCH5083
PRD003003,DEV0016,MFG006,20201108,211,135,0.0255,Completed,BATCH7880
PRD003004,DEV0045,MFG004,20210202,68,63,0.1157,Failed QC,BATCH5069
PRD003005,DEV0031,MFG001,20191229,422,411,0.0097,Completed,BATCH6669
PRD003006,DEV0037,MFG007,20200929,245,110,0.1285,On Hold,BATCH7198
PRD003007,DEV0044,MFG002,20211104,179,145,0.0207,In Progress,BATCH3785
PRD003008,DEV0019,MFG008,20200613,287,18,0.0725,Failed QC,BATCH9951
PRD003009,DEV0028,MFG003,20210704,359,51,0.0857,Failed QC,BATCH8478
PRD003010,DEV0036,MFG008,20201103,490,94,0.1064,Failed QC,BATCH8732
PRD003011,DEV0034,MFG005,20211013,376,363,0.0738,In Progress,BATCH3470
PRD003012,DEV0046,MFG001,20191015,16,2,0.0651,In Progress,BATCH3765
PRD003013,DEV0049,MFG002,20211012,87,69,0.1264,Failed QC,BATCH1131
PRD003014,DEV0027,MFG008,20201121,198,180,0.097,Failed QC,BATCH1203
PRD003015,DEV0031,MFG008,20191111,374,146,0.048,On Hold,BATCH4400
PRD003016,DEV0003,MFG001,20201012,158,32,0.0983,Completed,BATCH5303
PRD003017,DEV0018,MFG004,20200118,8,1,0.0709,On Hold,BATCH6564
PRD003018,DEV0029,MFG005,20190924,262,256,0.1262,Completed,BATCH5173
PRD003019,DEV0046,MFG007,20211011,447,153,0.1422,In Progress,BATCH5299
PRD003020,DEV0036,MFG008,20200428,28,5,0.1015,On Hold,BATCH5440
PRD003021,DEV0027,MFG005,20200314,499,135,0.0389,Completed,BATCH7932
PRD003022,DEV0027,MFG007,20210523,308,61,0.0315,In Progress,BATCH9276
PRD003023,DEV0049,MFG004,20200507,301,253,0.0728,Failed QC,BATCH2505
PRD003024,DEV0050,MFG002,20191120,481,28,0.029,Completed,BATCH8813
PRD003025,DEV0013,MFG002,20210714,452,105,0.0811,Failed QC,BATCH6337
PRD003026,DEV0018,MFG008,20191109,117,10,0.0837,Failed QC,BATCH1267
PRD003027,DEV0034,MFG007,20210606,78,55,0.028,Failed QC,BATCH9527
PRD003028,DEV0047,MFG001,20210521,89,87,0.0078,Completed,BATCH4378
PRD003029,DEV0033,MFG001,20201225,274,210,0.1072,Completed,BATCH6304
PRD003030,DEV0023,MFG006,20210709,356,17,0.1069,Completed,BATCH7286
PRD003031,DEV0034,MFG008,20210529,368,137,0.0988,Completed,BATCH6192
PRD003032,DEV0046,MFG004,20200330,411,359,0.1407,Completed,BATCH2184
PRD003033,DEV0015,MFG010,20200504,205,28,0.0485,Completed,BATCH7223
PRD003034,DEV0034,MFG006,20200209,74,16,0.0303,In Progress,BATCH9960
PRD003035,DEV0009,MFG001,20210118,48,17,0.0043,Completed,BATCH7774
PRD003036,DEV0011,MFG004,20191017,250,32,0.0869,Failed QC,BATCH9499
PRD003037,DEV0039,MFG006,20210416,208,182,0.0192,In Progress,BATCH2863
PRD003038,DEV0020,MFG006,20200714,434,187,0.0975,Completed,BATCH8251
PRD003039,DEV0003,MFG004,20211004,399,194,0.0224,Completed,BATCH1333
PRD003040,DEV0027,MFG003,20210804,85,39,0.0129,Completed,BATCH7289
PRD003041,DEV0010,MFG009,20211124,137,28,0.0722,In Progress,BATCH4975
